1868	chr1	168170725	168170775	ILMN_2249282	1000	+	168170725	168170775	1	1	50,	0,
1868	chr1	168171059	168171109	ILMN_2249288	1000	+	168171059	168171109	1	1	50,	0,
1868	chr1	168212112	168212162	ILMN_1668378	1000	+	168212112	168212162	1	1	50,	0,
1868	chr1	168283213	168283263	ILMN_1783563	1000	+	168283213	168283263	1	1	50,	0,
1868	chr1	168283348	168283398	ILMN_2048119	1000	+	168283348	168283398	1	1	50,	0,
1869	chr1	168389137	168389187	ILMN_1902497	1000	-	168389137	168389187	1	1	50,	0,
1869	chr1	168398993	168399043	ILMN_1835251	1000	-	168398993	168399043	1	1	50,	0,
1870	chr1	168510062	168510112	ILMN_1666257	1000	-	168510062	168510112	1	1	50,	0,
1870	chr1	168513657	168513707	ILMN_1883589	1000	-	168513657	168513707	1	1	50,	0,
1870	chr1	168545364	168545414	ILMN_1883589	1000	+	168545364	168545414	1	1	50,	0,
1870	chr1	168550728	168550778	ILMN_1718792	1000	+	168550728	168550778	1	1	50,	0,
1870	chr1	168550924	168550974	ILMN_2224955	1000	+	168550924	168550974	1	1	50,	0,
1871	chr1	168664877	168664927	ILMN_1708107	1000	-	168664877	168664927	1	1	50,	0,
1872	chr1	168743571	168743621	ILMN_1825508	1000	+	168743571	168743621	1	1	50,	0,
1872	chr1	168761761	168761811	ILMN_1882646	1000	+	168761761	168761811	1	1	50,	0,
1873	chr1	168838840	168838890	ILMN_1846186	1000	-	168838840	168838890	1	1	50,	0,
1874	chr1	169074066	169074116	ILMN_1837348	1000	-	169074066	169074116	1	1	50,	0,
1875	chr1	169101304	169101354	ILMN_1730291	1000	+	169101304	169101354	1	1	50,	0,
1875	chr1	169101469	169101519	ILMN_2407824	1000	+	169101469	169101519	1	1	50,	0,
1875	chr1	169101530	169101580	ILMN_1658071	1000	+	169101530	169101580	1	1	50,	0,
1875	chr1	169102054	169138733	ILMN_1716583	1000	-	169102054	169138733	1	2	1,49,	0,36630,
1875	chr1	169200028	169204389	ILMN_2369286	1000	-	169200028	169204389	1	2	29,21,	0,4340,
1877	chr1	169364425	169366505	ILMN_1777963	1000	-	169364425	169366505	1	2	19,31,	0,2049,
1877	chr1	169365484	169365534	ILMN_2106656	1000	+	169365484	169365534	1	1	50,	0,
1877	chr1	169365580	169365630	ILMN_2106658	1000	+	169365580	169365630	1	1	50,	0,
1877	chr1	169412358	169412408	ILMN_1845095	1000	-	169412358	169412408	1	1	50,	0,
1877	chr1	169433666	169433716	ILMN_2201668	1000	-	169433666	169433716	1	1	50,	0,
1877	chr1	169469232	169469282	ILMN_1861973	1000	+	169469232	169469282	1	1	50,	0,
1878	chr1	169487677	169487727	ILMN_1709233	1000	-	169487677	169487727	1	1	50,	0,
1878	chr1	169558179	169558229	ILMN_1715417	1000	-	169558179	169558229	1	1	50,	0,
1879	chr1	169660297	169660347	ILMN_1724422	1000	-	169660297	169660347	1	1	50,	0,
1879	chr1	169692020	169692070	ILMN_2193892	1000	-	169692020	169692070	1	1	50,	0,
1879	chr1	169692338	169692388	ILMN_1739393	1000	-	169692338	169692388	1	1	50,	0,
1880	chr1	169822008	169822058	ILMN_1727540	1000	+	169822008	169822058	1	1	50,	0,
1880	chr1	169822290	169822340	ILMN_1743427	1000	-	169822290	169822340	1	1	50,	0,
1880	chr1	169822654	169822704	ILMN_1651949	1000	-	169822654	169822704	1	1	50,	0,
1880	chr1	169824955	169825005	ILMN_1683674	1000	-	169824955	169825005	1	1	50,	0,
1881	chr1	169890638	169890688	ILMN_2119224	1000	-	169890638	169890688	1	1	50,	0,
1883	chr1	170241089	170242690	ILMN_1883844	1000	-	170241089	170242690	1	2	33,17,	0,1584,
1883	chr1	170254811	170254861	ILMN_1895261	1000	+	170254811	170254861	1	1	50,	0,
1885	chr1	170501061	170501111	ILMN_1699136	1000	-	170501061	170501111	1	1	50,	0,
1885	chr1	170521782	170521832	ILMN_1761911	1000	+	170521782	170521832	1	1	50,	0,
1885	chr1	170522154	170522204	ILMN_2121316	1000	+	170522154	170522204	1	1	50,	0,
1886	chr1	170629610	170629660	ILMN_1910813	1000	-	170629610	170629660	1	1	50,	0,
1886	chr1	170633073	170633123	ILMN_1880457	1000	+	170633073	170633123	1	1	50,	0,
1886	chr1	170636532	170636582	ILMN_1672874	1000	+	170636532	170636582	1	1	50,	0,
1887	chr1	170699419	170699469	ILMN_1811851	1000	+	170699419	170699469	1	1	50,	0,
1887	chr1	170708192	170708242	ILMN_1739496	1000	+	170708192	170708242	1	1	50,	0,
1889	chr1	170967555	170967605	ILMN_1677974	1000	+	170967555	170967605	1	1	50,	0,
1889	chr1	171046087	171046137	ILMN_1654965	1000	+	171046087	171046137	1	1	50,	0,
1890	chr1	171086460	171086510	ILMN_1808657	1000	+	171086460	171086510	1	1	50,	0,
1890	chr1	171086658	171086708	ILMN_2344283	1000	+	171086658	171086708	1	1	50,	0,
1890	chr1	171130344	171130394	ILMN_2078124	1000	+	171130344	171130394	1	1	50,	0,
1890	chr1	171130415	171130465	ILMN_1672564	1000	+	171130415	171130465	1	1	50,	0,
1890	chr1	171133559	171133609	ILMN_1852941	1000	-	171133559	171133609	1	1	50,	0,
1891	chr1	171181404	171181454	ILMN_1732158	1000	+	171181404	171181454	1	1	50,	0,
1891	chr1	171254828	171254878	ILMN_1684401	1000	+	171254828	171254878	1	1	50,	0,
1891	chr1	171309868	171309916	ILMN_2086952	876	+	171309868	171309916	1	2	32,16,	0,32,
1891	chr1	171310327	171310377	ILMN_1802922	1000	+	171310327	171310377	1	1	50,	0,
1891	chr1	171311036	171311086	ILMN_1677885	1000	+	171311036	171311086	1	1	50,	0,
1893	chr1	171561950	171562000	ILMN_1743137	1000	+	171561950	171562000	1	1	50,	0,
1894	chr1	171604928	171604978	ILMN_2052331	1000	-	171604928	171604978	1	1	50,	0,
1894	chr1	171605417	171605467	ILMN_2052335	1000	-	171605417	171605467	1	1	50,	0,
1894	chr1	171669746	171669796	ILMN_1664175	1000	-	171669746	171669796	1	1	50,	0,
1894	chr1	171673273	171673323	ILMN_1761363	1000	-	171673273	171673323	1	1	50,	0,
1894	chr1	171678804	171678854	ILMN_1804676	1000	-	171678804	171678854	1	1	50,	0,
1895	chr1	171766004	171766054	ILMN_2343624	1000	+	171766004	171766054	1	1	50,	0,
1895	chr1	171766511	171766561	ILMN_1790575	1000	+	171766511	171766561	1	1	50,	0,
1895	chr1	171794049	171794099	ILMN_1784634	1000	-	171794049	171794099	1	1	50,	0,
1895	chr1	171808889	171808939	ILMN_1877821	1000	-	171808889	171808939	1	1	50,	0,
1900	chr1	172381440	172381490	ILMN_1680928	1000	+	172381440	172381490	1	1	50,	0,
1900	chr1	172410968	172411018	ILMN_1723632	1000	-	172410968	172411018	1	1	50,	0,
1900	chr1	172411108	172411158	ILMN_2397571	1000	-	172411108	172411158	1	1	50,	0,
1900	chr1	172437694	172437744	ILMN_1714222	1000	+	172437694	172437744	1	1	50,	0,
1900	chr1	172460201	172460251	ILMN_1909024	1000	+	172460201	172460251	1	1	50,	0,
1901	chr1	172501686	172501736	ILMN_1791524	1000	+	172501686	172501736	1	1	50,	0,
1901	chr1	172522400	172522450	ILMN_2253272	1000	+	172522400	172522450	1	1	50,	0,
1901	chr1	172580831	172580881	ILMN_1742324	1000	+	172580831	172580881	1	1	50,	0,
1902	chr1	172635604	172635654	ILMN_1781824	1000	+	172635604	172635654	1	1	50,	0,
1903	chr1	172876562	172876612	ILMN_1879649	1000	+	172876562	172876612	1	1	50,	0,
1904	chr1	173010778	173010828	ILMN_1738335	1000	-	173010778	173010828	1	1	50,	0,
1905	chr1	173116119	173116169	ILMN_1679437	1000	-	173116119	173116169	1	1	50,	0,
1906	chr1	173153104	173153154	ILMN_2089875	1000	-	173153104	173153154	1	1	50,	0,
1906	chr1	173153520	173153570	ILMN_1746175	1000	-	173153520	173153570	1	1	50,	0,
1907	chr1	173352861	173352911	ILMN_1869185	1000	+	173352861	173352911	1	1	50,	0,
1908	chr1	173419711	173419761	ILMN_1845908	1000	-	173419711	173419761	1	1	50,	0,
1908	chr1	173431944	173431994	ILMN_1652507	1000	-	173431944	173431994	1	1	50,	0,
1908	chr1	173457713	173457763	ILMN_1803180	1000	+	173457713	173457763	1	1	50,	0,
1908	chr1	173469931	173469981	ILMN_2222930	1000	-	173469931	173469981	1	1	50,	0,
1908	chr1	173472429	173474399	ILMN_1753129	1000	-	173472429	173474399	1	2	36,14,	0,1956,
1909	chr1	173577778	173577828	ILMN_1733716	1000	-	173577778	173577828	1	1	50,	0,
1910	chr1	173755301	173755351	ILMN_1756525	1000	+	173755301	173755351	1	1	50,	0,
1910	chr1	173769424	173769474	ILMN_1742779	1000	-	173769424	173769474	1	1	50,	0,
1911	chr1	173827461	173827511	ILMN_1676191	1000	+	173827461	173827511	1	1	50,	0,
1911	chr1	173832549	173832599	ILMN_1754378	1000	-	173832549	173832599	1	1	50,	0,
1911	chr1	173840101	173840151	ILMN_1785960	1000	+	173840101	173840151	1	1	50,	0,
1911	chr1	173873106	173873156	ILMN_1762605	1000	-	173873106	173873156	1	1	50,	0,
1911	chr1	173906294	173906344	ILMN_1807147	1000	-	173906294	173906344	1	1	50,	0,
1912	chr1	173985653	173985703	ILMN_1745841	1000	-	173985653	173985703	1	1	50,	0,
1913	chr1	174126808	174126858	ILMN_1838667	1000	+	174126808	174126858	1	1	50,	0,
1915	chr1	174418117	174418167	ILMN_1671929	1000	+	174418117	174418167	1	1	50,	0,
1915	chr1	174418268	174418318	ILMN_2204280	1000	+	174418268	174418318	1	1	50,	0,
1919	chr1	174926640	174927031	ILMN_1708721	1000	+	174926640	174927031	1	2	46,4,	0,387,
1919	chr1	174940116	174940166	ILMN_1828251	1000	-	174940116	174940166	1	1	50,	0,
1919	chr1	174968700	174968750	ILMN_1705141	1000	+	174968700	174968750	1	1	50,	0,
1919	chr1	174969217	174969267	ILMN_1726574	1000	+	174969217	174969267	1	1	50,	0,
239	chr1	174981104	174981154	ILMN_1691340	1000	+	174981104	174981154	1	1	50,	0,
1920	chr1	174983370	174983420	ILMN_1779423	1000	-	174983370	174983420	1	1	50,	0,
1921	chr1	175116955	175117005	ILMN_1753789	1000	+	175116955	175117005	1	1	50,	0,
1921	chr1	175126450	175126500	ILMN_1797191	1000	-	175126450	175126500	1	1	50,	0,
1921	chr1	175172787	175172837	ILMN_1850059	1000	-	175172787	175172837	1	1	50,	0,
1922	chr1	175243348	175243398	ILMN_1768933	1000	+	175243348	175243398	1	1	50,	0,
1922	chr1	175243348	175243398	ILMN_1813167	1000	+	175243348	175243398	1	1	50,	0,
1922	chr1	175292318	175292368	ILMN_1806492	1000	-	175292318	175292368	1	1	50,	0,
1926	chr1	175850704	175850754	ILMN_1846282	1000	-	175850704	175850754	1	1	50,	0,
1927	chr1	175914023	175914073	ILMN_2408001	1000	-	175914023	175914073	1	1	50,	0,
1927	chr1	175914086	175914136	ILMN_1661002	1000	-	175914086	175914136	1	1	50,	0,
1928	chr1	176105625	176105675	ILMN_2294644	1000	-	176105625	176105675	1	1	50,	0,
1934	chr1	176830488	176830538	ILMN_1684959	1000	-	176830488	176830538	1	1	50,	0,
1934	chr1	176838149	176845708	ILMN_1702189	1000	-	176838149	176845708	1	2	14,36,	0,7523,
1937	chr1	177251154	177251204	ILMN_1778844	1000	+	177251154	177251204	1	1	50,	0,
1938	chr1	177362608	177362658	ILMN_1805408	1000	-	177362608	177362658	1	1	50,	0,
1940	chr1	177679266	177679316	ILMN_1892573	1000	+	177679266	177679316	1	1	50,	0,
1945	chr1	178269140	178269190	ILMN_1673455	1000	+	178269140	178269190	1	1	50,	0,
1945	chr1	178310686	178310736	ILMN_1652952	1000	+	178310686	178310736	1	1	50,	0,
1946	chr1	178443251	178443301	ILMN_1813701	1000	+	178443251	178443301	1	1	50,	0,
1946	chr1	178448497	178448547	ILMN_1819982	1000	-	178448497	178448547	1	1	50,	0,
1946	chr1	178452911	178452961	ILMN_1837928	1000	-	178452911	178452961	1	1	50,	0,
1946	chr1	178463102	178463152	ILMN_1763975	1000	-	178463102	178463152	1	1	50,	0,
1946	chr1	178507637	178507687	ILMN_1842413	1000	+	178507637	178507687	1	1	50,	0,
1946	chr1	178510114	178510164	ILMN_1912807	1000	+	178510114	178510164	1	1	50,	0,
1946	chr1	178517502	178517552	ILMN_1705677	1000	+	178517502	178517552	1	1	50,	0,
1947	chr1	178635225	178635275	ILMN_1906785	1000	-	178635225	178635275	1	1	50,	0,
1948	chr1	178662641	178662691	ILMN_1884109	1000	-	178662641	178662691	1	1	50,	0,
1948	chr1	178672787	178672837	ILMN_1890371	1000	+	178672787	178672837	1	1	50,	0,
1948	chr1	178695614	178695664	ILMN_1658905	1000	-	178695614	178695664	1	1	50,	0,
1948	chr1	178716311	178716361	ILMN_1704208	1000	-	178716311	178716361	1	1	50,	0,
1949	chr1	178790774	178790824	ILMN_1813703	1000	+	178790774	178790824	1	1	50,	0,
1949	chr1	178818772	178818822	ILMN_2145501	1000	-	178818772	178818822	1	1	50,	0,
1949	chr1	178819230	178819280	ILMN_1669773	1000	-	178819230	178819280	1	1	50,	0,
1949	chr1	178848535	178848585	ILMN_1654692	1000	+	178848535	178848585	1	1	50,	0,
1949	chr1	178885697	178885747	ILMN_2276290	1000	+	178885697	178885747	1	1	50,	0,
1949	chr1	178892145	178892195	ILMN_1851538	1000	-	178892145	178892195	1	1	50,	0,
1951	chr1	179045366	179045416	ILMN_1811373	1000	+	179045366	179045416	1	1	50,	0,
1951	chr1	179049251	179049301	ILMN_1820569	1000	-	179049251	179049301	1	1	50,	0,
1951	chr1	179064788	179064838	ILMN_1768181	1000	+	179064788	179064838	1	1	50,	0,
1951	chr1	179077019	179077069	ILMN_1741628	1000	-	179077019	179077069	1	1	50,	0,
1951	chr1	179102456	179102506	ILMN_2240003	1000	-	179102456	179102506	1	1	50,	0,
1951	chr1	179112071	179112121	ILMN_1657870	1000	-	179112071	179112121	1	1	50,	0,
1953	chr1	179323977	179324027	ILMN_1699100	1000	+	179323977	179324027	1	1	50,	0,
1954	chr1	179478519	179494499	ILMN_1767230	1000	+	179478519	179494499	1	2	19,31,	0,15949,
1954	chr1	179519909	179519959	ILMN_1748378	1000	-	179519909	179519959	1	1	50,	0,
1954	chr1	179523699	179523749	ILMN_1684246	1000	+	179523699	179523749	1	1	50,	0,
1954	chr1	179557992	179558042	ILMN_1701475	1000	+	179557992	179558042	1	1	50,	0,
1955	chr1	179660103	179660153	ILMN_1700887	1000	+	179660103	179660153	1	1	50,	0,
1956	chr1	179785186	179785236	ILMN_1758599	1000	+	179785186	179785236	1	1	50,	0,
1956	chr1	179787255	179787305	ILMN_1912749	1000	+	179787255	179787305	1	1	50,	0,
1956	chr1	179803185	179803235	ILMN_1838407	1000	+	179803185	179803235	1	1	50,	0,
1956	chr1	179814094	179814144	ILMN_2113938	1000	-	179814094	179814144	1	1	50,	0,
1956	chr1	179814400	179814450	ILMN_1758057	1000	-	179814400	179814450	1	1	50,	0,
1957	chr1	179834239	179834289	ILMN_1806093	1000	-	179834239	179834289	1	1	50,	0,
1957	chr1	179888542	179888592	ILMN_1729318	1000	+	179888542	179888592	1	1	50,	0,
1957	chr1	179888863	179888913	ILMN_2141941	1000	+	179888863	179888913	1	1	50,	0,
1957	chr1	179891311	179891361	ILMN_1868047	1000	+	179891311	179891361	1	1	50,	0,
1957	chr1	179920812	179920862	ILMN_1909223	1000	+	179920812	179920862	1	1	50,	0,
1958	chr1	180082093	180082143	ILMN_1742400	1000	+	180082093	180082143	1	1	50,	0,
1959	chr1	180161231	180161281	ILMN_1775296	1000	-	180161231	180161281	1	1	50,	0,
1959	chr1	180166252	180166302	ILMN_1758229	1000	+	180166252	180166302	1	1	50,	0,
1959	chr1	180167039	180167089	ILMN_2411282	1000	+	180167039	180167089	1	1	50,	0,
1960	chr1	180253082	180253132	ILMN_1825275	1000	-	180253082	180253132	1	1	50,	0,
1960	chr1	180257536	180257586	ILMN_1684271	1000	-	180257536	180257586	1	1	50,	0,
1961	chr1	180475424	180475474	ILMN_1886656	1000	-	180475424	180475474	1	1	50,	0,
1964	chr1	180854937	180854987	ILMN_1798030	1000	+	180854937	180854987	1	1	50,	0,
1964	chr1	180855147	180855197	ILMN_2104106	1000	+	180855147	180855197	1	1	50,	0,
1964	chr1	180858908	180858958	ILMN_1856179	1000	-	180858908	180858958	1	1	50,	0,
1964	chr1	180877002	180877052	ILMN_1773222	1000	+	180877002	180877052	1	1	50,	0,
1965	chr1	180913524	180913574	ILMN_1707128	1000	+	180913524	180913574	1	1	50,	0,
1965	chr1	180931611	180931661	ILMN_1821199	1000	-	180931611	180931661	1	1	50,	0,
1965	chr1	180942364	180942414	ILMN_2157951	1000	-	180942364	180942414	1	1	50,	0,
1965	chr1	180942629	180942679	ILMN_1777915	1000	-	180942629	180942679	1	1	50,	0,
1966	chr1	181024430	181024480	ILMN_2167416	1000	+	181024430	181024480	1	1	50,	0,
1966	chr1	181059522	181059572	ILMN_1721833	1000	+	181059522	181059572	1	1	50,	0,
1966	chr1	181065840	181065890	ILMN_1864259	1000	+	181065840	181065890	1	1	50,	0,
1967	chr1	181152497	181152547	ILMN_1908842	1000	+	181152497	181152547	1	1	50,	0,
1968	chr1	181287451	181287501	ILMN_1721992	1000	-	181287451	181287501	1	1	50,	0,
1968	chr1	181287493	181287543	ILMN_1782350	1000	-	181287493	181287543	1	1	50,	0,
1968	chr1	181401412	181401462	ILMN_1916543	1000	-	181401412	181401462	1	1	50,	0,
1971	chr1	181770552	181770602	ILMN_1664047	1000	+	181770552	181770602	1	1	50,	0,
1971	chr1	181776886	181776936	ILMN_1843022	1000	-	181776886	181776936	1	1	50,	0,
1971	chr1	181781848	181781898	ILMN_1848345	1000	-	181781848	181781898	1	1	50,	0,
1973	chr1	182023894	182023944	ILMN_1747279	1000	-	182023894	182023944	1	1	50,	0,
1974	chr1	182097023	182097550	ILMN_1866445	1000	-	182097023	182097550	1	2	39,11,	0,516,
1975	chr1	182259376	182259426	ILMN_1691358	1000	+	182259376	182259426	1	1	50,	0,
1975	chr1	182279097	182279147	ILMN_1816789	1000	+	182279097	182279147	1	1	50,	0,
1975	chr1	182282469	182282509	ILMN_1842629	1000	+	182282469	182282509	1	1	40,	0,
1975	chr1	182297861	182299488	ILMN_1739128	1000	+	182297861	182299488	1	2	22,28,	0,1599,
1976	chr1	182351869	182351919	ILMN_1653496	1000	-	182351869	182351919	1	1	50,	0,
1976	chr1	182359660	182359710	ILMN_2269977	1000	-	182359660	182359710	1	1	50,	0,
1976	chr1	182360332	182360382	ILMN_1765208	1000	-	182360332	182360382	1	1	50,	0,
1976	chr1	182361552	182361602	ILMN_1867511	1000	-	182361552	182361602	1	1	50,	0,
1976	chr1	182368032	182368082	ILMN_1686992	1000	-	182368032	182368082	1	1	50,	0,
1976	chr1	182376402	182376452	ILMN_1899549	1000	+	182376402	182376452	1	1	50,	0,
1976	chr1	182378437	182378487	ILMN_1755835	1000	+	182378437	182378487	1	1	50,	0,
1977	chr1	182525324	182529430	ILMN_1744995	1000	+	182525324	182529430	1	2	33,17,	0,4089,
1977	chr1	182568115	182568165	ILMN_1808226	1000	-	182568115	182568165	1	1	50,	0,
1978	chr1	182713790	182713840	ILMN_1856051	1000	-	182713790	182713840	1	1	50,	0,
1979	chr1	182804443	182804486	ILMN_1853656	722	-	182804443	182804486	1	6	7,6,4,8,17,1,	0,7,13,17,25,42,
1979	chr1	182808514	182808564	ILMN_1652155	1000	-	182808514	182808564	1	1	50,	0,
1979	chr1	182808531	182808581	ILMN_1676285	1000	-	182808531	182808581	1	1	50,	0,
1980	chr1	182849664	182849714	ILMN_1656016	1000	+	182849664	182849714	1	1	50,	0,
1980	chr1	182856493	182856544	ILMN_1690965	1000	+	182856493	182856544	1	2	45,5,	0,46,
1980	chr1	182872259	182873327	ILMN_1726023	1000	-	182872259	182873327	1	2	37,13,	0,1055,
1982	chr1	183114582	183114634	ILMN_1810852	1000	+	183114582	183114634	1	2	30,20,	0,32,
1982	chr1	183209467	183209517	ILMN_1653824	1000	+	183209467	183209517	1	1	50,	0,
1982	chr1	183210015	183210065	ILMN_1706519	1000	+	183210015	183210065	1	1	50,	0,
1982	chr1	183213906	183213956	ILMN_1701424	1000	+	183213906	183213956	1	1	50,	0,
1982	chr1	183217576	183217626	ILMN_1803818	1000	-	183217576	183217626	1	1	50,	0,
1983	chr1	183273950	183274000	ILMN_1707881	1000	-	183273950	183274000	1	1	50,	0,
1984	chr1	183387373	183387423	ILMN_1742968	1000	-	183387373	183387423	1	1	50,	0,
1984	chr1	183439372	183439422	ILMN_1824647	1000	-	183439372	183439422	1	1	50,	0,
1985	chr1	183511506	183511556	ILMN_1690469	1000	+	183511506	183511556	1	1	50,	0,
1985	chr1	183522636	183522686	ILMN_2368597	1000	+	183522636	183522686	1	1	50,	0,
1985	chr1	183523026	183523076	ILMN_1706553	1000	+	183523026	183523076	1	1	50,	0,
1985	chr1	183524980	183525030	ILMN_1796642	1000	-	183524980	183525030	1	1	50,	0,
1985	chr1	183590276	183590326	ILMN_1909566	1000	+	183590276	183590326	1	1	50,	0,
1985	chr1	183595497	183595547	ILMN_1768394	1000	-	183595497	183595547	1	1	50,	0,
1985	chr1	183615956	183616006	ILMN_1815425	1000	-	183615956	183616006	1	1	50,	0,
1986	chr1	183675637	183675687	ILMN_1713128	1000	-	183675637	183675687	1	1	50,	0,
1986	chr1	183723647	183723697	ILMN_1860642	1000	+	183723647	183723697	1	1	50,	0,
1988	chr1	183897526	183897576	ILMN_1654398	1000	+	183897526	183897576	1	1	50,	0,
1989	chr1	184043019	184043069	ILMN_1734486	1000	+	184043019	184043069	1	1	50,	0,
1993	chr1	184597895	184597945	ILMN_1797735	1000	+	184597895	184597945	1	1	50,	0,
1993	chr1	184598805	184598855	ILMN_1820411	1000	-	184598805	184598855	1	1	50,	0,
1993	chr1	184632623	184632673	ILMN_1829711	1000	+	184632623	184632673	1	1	50,	0,
1993	chr1	184633107	184633157	ILMN_1888715	1000	-	184633107	184633157	1	1	50,	0,
1993	chr1	184659961	184660011	ILMN_2065299	1000	-	184659961	184660011	1	1	50,	0,
1993	chr1	184663234	184663284	ILMN_1657639	1000	-	184663234	184663284	1	1	50,	0,
249	chr1	184679658	184680883	ILMN_1774063	1000	-	184679658	184680883	1	2	23,27,	0,1198,
1994	chr1	184760828	184760878	ILMN_1667966	1000	-	184760828	184760878	1	3	11,8,30,	0,12,20,
1994	chr1	184763474	184763524	ILMN_1810725	1000	-	184763474	184763524	1	1	50,	0,
1996	chr1	185071609	185071659	ILMN_1651715	1000	+	185071609	185071659	1	1	50,	0,
1997	chr1	185087372	185087422	ILMN_2193498	1000	-	185087372	185087422	1	1	50,	0,
1997	chr1	185089232	185089282	ILMN_1665300	1000	-	185089232	185089282	1	1	50,	0,
1998	chr1	185260525	185260575	ILMN_1692834	1000	+	185260525	185260575	1	1	50,	0,
1998	chr1	185265823	185265873	ILMN_1717877	1000	-	185265823	185265873	1	1	50,	0,
1998	chr1	185266538	185266588	ILMN_2397750	1000	-	185266538	185266588	1	1	50,	0,
1998	chr1	185275633	185275683	ILMN_1715133	1000	-	185275633	185275683	1	1	50,	0,
1998	chr1	185287002	185287052	ILMN_1869770	1000	-	185287002	185287052	1	1	50,	0,
1999	chr1	185345832	185345882	ILMN_1880611	1000	+	185345832	185345882	1	1	50,	0,
2001	chr1	185625950	185626000	ILMN_1824655	1000	+	185625950	185626000	1	1	50,	0,
2006	chr1	186282871	186282921	ILMN_1780349	1000	+	186282871	186282921	1	1	50,	0,
2006	chr1	186286613	186286663	ILMN_1730999	1000	-	186286613	186286663	1	1	50,	0,
2006	chr1	186370144	186370194	ILMN_1668899	1000	+	186370144	186370194	1	1	50,	0,
2007	chr1	186390167	186390217	ILMN_1704222	1000	+	186390167	186390217	1	1	50,	0,
2007	chr1	186412978	186413028	ILMN_2397178	1000	-	186412978	186413028	1	1	50,	0,
2007	chr1	186413278	186413328	ILMN_1779037	1000	-	186413278	186413328	1	1	50,	0,
2007	chr1	186418532	186418582	ILMN_1712457	1000	-	186418532	186418582	1	1	50,	0,
2007	chr1	186488946	186488996	ILMN_1912067	1000	-	186488946	186488996	1	1	50,	0,
2007	chr1	186507566	186507616	ILMN_1871118	1000	-	186507566	186507616	1	1	50,	0,
2008	chr1	186534317	186534367	ILMN_1882475	1000	+	186534317	186534367	1	1	50,	0,
2008	chr1	186641036	186641086	ILMN_2054297	1000	-	186641036	186641086	1	1	50,	0,
2008	chr1	186641441	186641491	ILMN_1677511	1000	-	186641441	186641491	1	1	50,	0,
2011	chr1	186957728	186957778	ILMN_1803561	1000	+	186957728	186957778	1	1	50,	0,
2015	chr1	187449519	187449569	ILMN_1911091	1000	-	187449519	187449569	1	1	50,	0,
2016	chr1	187612141	187612191	ILMN_1733658	1000	+	187612141	187612191	1	1	50,	0,
2016	chr1	187612531	187612581	ILMN_2138631	1000	+	187612531	187612581	1	1	50,	0,
2016	chr1	187687575	187687625	ILMN_1842887	1000	+	187687575	187687625	1	1	50,	0,
2020	chr1	188189415	188189465	ILMN_1832002	1000	+	188189415	188189465	1	1	50,	0,
2021	chr1	188219646	188219696	ILMN_1861884	1000	-	188219646	188219696	1	1	50,	0,
2022	chr1	188430521	188430571	ILMN_1653142	1000	+	188430521	188430571	1	1	50,	0,
2022	chr1	188438255	188438305	ILMN_1818455	1000	+	188438255	188438305	1	1	50,	0,
2024	chr1	188700885	188700935	ILMN_1651447	1000	-	188700885	188700935	1	1	50,	0,
2024	chr1	188700886	188700936	ILMN_1668868	1000	-	188700886	188700936	1	1	50,	0,
2027	chr1	189122166	189122216	ILMN_1885411	1000	-	189122166	189122216	1	1	50,	0,
2028	chr1	189261440	189261490	ILMN_1907250	1000	-	189261440	189261490	1	1	50,	0,
2032	chr1	189721071	189721121	ILMN_1912018	1000	+	189721071	189721121	1	1	50,	0,
2035	chr1	190067214	190067264	ILMN_2092589	1000	-	190067214	190067264	1	1	50,	0,
2035	chr1	190067281	190067331	ILMN_1758943	1000	-	190067281	190067331	1	1	50,	0,
2038	chr1	190449995	190450045	ILMN_1887334	1000	+	190449995	190450045	1	1	50,	0,
2040	chr1	190770144	190770194	ILMN_1673421	1000	+	190770144	190770194	1	1	50,	0,
2049	chr1	191980037	191980087	ILMN_1743526	1000	+	191980037	191980087	1	1	50,	0,
2049	chr1	191980037	191980087	ILMN_1747492	1000	+	191980037	191980087	1	1	50,	0,
2051	chr1	192154518	192154568	ILMN_2101278	1000	+	192154518	192154568	1	1	50,	0,
2051	chr1	192156004	192156054	ILMN_1847712	1000	-	192156004	192156054	1	1	50,	0,
2054	chr1	192548696	192548746	ILMN_1656011	1000	+	192548696	192548746	1	1	50,	0,
2054	chr1	192561755	192561805	ILMN_1902640	1000	+	192561755	192561805	1	1	50,	0,
2054	chr1	192627476	192628496	ILMN_2407775	1000	+	192627476	192628496	1	2	21,29,	0,991,
2054	chr1	192628998	192629048	ILMN_2407780	1000	+	192628998	192629048	1	1	50,	0,
2055	chr1	192685664	192685714	ILMN_1754990	1000	+	192685664	192685714	1	1	50,	0,
2055	chr1	192781300	192781350	ILMN_2197365	1000	+	192781300	192781350	1	1	50,	0,
2056	chr1	192908485	192908535	ILMN_1858639	1000	+	192908485	192908535	1	1	50,	0,
2056	chr1	192917206	192917256	ILMN_1862042	1000	+	192917206	192917256	1	1	50,	0,
2057	chr1	192943262	192943312	ILMN_1860679	1000	+	192943262	192943312	1	1	50,	0,
2057	chr1	192985354	192985404	ILMN_1731612	1000	-	192985354	192985404	1	1	50,	0,
2057	chr1	193028795	193028845	ILMN_2272074	1000	+	193028795	193028845	1	1	50,	0,
